id,content,title,media-type,source,published
72783656-90f5-4c74-b11e-0432829f8391,"ATLANTA (Reuters) - Atlanta Federal Reserve President Dennis Lockhart said on Monday the six weeks until the Fed's next meeting in October may not be enough time to quell concerns about the global economy and possible risks to the U.S. recovery.
 …  
ATLANTA Atlanta Federal Reserve President Dennis Lockhart said on Monday the six weeks until the Fed's next meeting in October may not be enough time to quell concerns about the global economy and possible risks to the U.S. recovery. 

""It depends whether and how rapidly we see some calming. Secondly, to detect an effect on the real side obviously depends on a data flow and 37 days could be a tight period in which to have enough evidence accumulate,"" said Lockhart, possibly pointing toward a December liftoff. 

He said the Fed could also do a better job with its communications over interest rate policy, acknowledging that uncertainty about the Fed's direction likely…",October might be 'tight' to set aside global concerns: Fed's Lockhart,News,MyInforms,2015-09-21T18:59:32Z
05ec5dc8-1a55-48c5-b9f2-7b7b958a5165,"Scores on the SAT have sunk to the lowest level since the college admission test was overhauled in 2005, adding to worries about student performance in the nation's high schools. 
  
The average score for the Class of 2015 was 1490 out of a maximum 2400, the College Board reported Thursday. That was down 7 points from the previous class's mark and was the lowest composite score of the past decade. There were declines of at least 2 points on all three sections of the test — critical reading, math and writing. 
 
The steady decline in SAT scores and generally stagnant results from high schools on federal tests and other measures reflect a troubling shortcoming of education-reform efforts. The test results show that gains in reading and math in elementary grades haven't led to broad improvement in high schools, experts say. That means several hundred thousand teenagers, especially those who grew up poor, are leaving school every year unready for college. 
 
""Why is education reform hitting a wall in high school?"" asked Michael J. Petrilli, president of the Thomas B. Fordham Institute, a think tank. ""You see this in all kinds of evidence. Kids don't make a whole lot of gains once they're in high school. It certainly should raise an alarm."" 
 
It is difficult to pinpoint a reason for the decline in SAT scores, but educators cite a host of enduring challenges in the quest to lift high school achievement. Among them are poverty, language barriers, low levels of parental education and social ills that plague many urban neighborhoods. 
 
Cyndie Schmeiser — chief of assessment for the College Board, which owns the SAT — said she is concerned because the share of students prepared for college has stagnated for five years. Close to 42 percent of students who took the SAT reached a score of at least 1550, a benchmark for college and career readiness. The share was far lower for Hispanic students (23 percent) and African Americans (16 percent). 
 
""Simply doing the same things we have been doing is not going to improve these numbers,"" Schmeiser said in a statement. ""This is a call to action to do something different to propel more students to readiness."" 
 
Schmeiser cautioned against ""overinterpreting small fluctuations"" in average scores from year to year. 
 
Caveats abound when SAT scores are released. The students who take it are in most cases a self-selected sample, motivated to endure a grueling exercise of 3 hours and 45 minutes on a Saturday. (The test is offered during school days in all public high schools in the District of Columbia and a handful of states.) 
 
Some students take the SAT two or three times. Scores also track closely with family income, rising with affluence, so annual variations in who takes it can swing the results. That makes comparisons of scores among schools, school districts or states problematic. The lower the participation, generally, the higher the scores. 
 
North Dakota, for example, has a seemingly stellar score: 1791, about 300 points above the overall average. But just 134 North Dakotans in the Class of 2015 took the SAT; nearly all students in that state take the rival ACT exam. By contrast, the SAT average in Idaho is 1372. But nearly every graduate in Idaho this year — 17,695 in all — took the SAT. 
 
Since 2005, the SAT has included a writing section worth up to 800 points. That will change in March, when the College Board rolls out a new version that makes the essay optional, does not penalize guessing and contains fewer obscure vocabulary words. The perfect score will snap back to what many parents and teachers remember — 1600. 
 
Through the redesign, Schmeiser said, the College Board aims to ""deliver opportunities for students to succeed in college and careers. It will take time to improve these numbers, but we're deeply committed to making progress."" She cited a partnership with the nonprofit Khan Academy to offer free online tutorials for students preparing for the new SAT. College Board officials are hoping to level the playing field for students who can't afford expensive test-prep classes. 
 
About 1.7 million students in the Class of 2015 took the SAT, up 1.6 percent from the previous class. That total includes people taking the test overseas. The number tested in the 50 states and the District was roughly 1.5 million. The total who took the ACT in the United States was about 1.9 million. 
 
Many students take both tests and submit the one that gives them the best shot at college admission.",Falling SAT scores prompt an alarm over high schools,News,McLeansboro Times Leader,2015-09-04T21:00:00Z
27323a67-8f5d-49c5-9891-8d7b85aba948,"PRWeb 
Scott's Marketplace, an e-commerce marketplace for local business owners across the United States who want to affordably sell their products online, is now carrying KYVAN Foods , NFL pro Reggie Kelly's line of salsas, sauces, and seasonings. 

After a long career in the NFL that spanned 13 years with the Atlanta Falcons and Cincinnati Bengals, Reggie Kelly took on entrepreneurship . For years, Kelly and his wife Sheila put on free football camps in their hometown for kids who showed academic excellence. At these camps, Kelly cooked soul-food inspired dishes from family recipes. They were so well-received that Kelly decided to take these products to market, and his company, KYVAN, was formed. Named after his two children, Kylan and Kavan, KYVAN consists of everything from honey apple butter and jambalaya sauce to wing sauce and savory seasonings. 
   
In summer of 2015, KYVAN Foods was named as a finalist in the Martha Stewart American Made Awards contest. The contest highlights the best American-made products, and local business owners, of the year. In addition, KYVAN has received accolades from past teammates, current NFL players, hosts of Thursday Night Tailgate, Sports Talk Radio Network executives, and fans across the United States. 

By selling his products on Scott's Marketplace, Kelly is able to reach a mass amount of shoppers who actively choose to shop local stores over chains. Since Scott's Marketplace is the only e-commerce marketplace to disallow chains and big-box stores, shoppers are drawn to the distinct products and gifts available on the site. 

To open a store on Scott's Marketplace, sellers must be local business owners within the United States, and categories include clothes , beauty, accessories, home décor, jewelry, pets, specialty foods, and more. 

With no membership or per-item listing fees, there is no risk for sellers who open an online store on Scott's Marketplace. When an item sells, there is a 4.99% transaction fee. For consumers who want to shop local stores online, Scott's Marketplace has given them a more convenient way to support these independent business owners. 

Ashleigh Barlow, Scott's Marketplace's Vice President of Marketing says, ""Supporting local businesses like KYVAN is what makes Scott's Marketplace so unique. We are proud to have KYVAN join our rapidly growing list of local stores and look forward to a successful relationship."" 

About Scott's Marketplace 

Scott's Marketplace, an Arizona-based startup, was launched by small business owner Scott Curry in April of 2014. Scott's Marketplace connects shoppers with local store owners across the United States in an interactive e-commerce marketplace. To learn more, visit http://www.scottsmarketplace.com or call Ashleigh Barlow, Vice President of Marketing at Scott's Marketplace, at (480) 420-2700. 

Read the full story at http://www.prweb.com/releases/2015/09/prweb12945202.htm 
PRWeb.com","NFL-Pro Reggie Kelly Joins Scott's Marketplace, a Website to Shop Local Stores Online",News,SearchBug,2015-09-08T11:09:05Z
5d4bd8dd-ef6f-4123-8a32-001470e8d669,"SOURCE ReportBuyer

LONDON 

Download the full report: https://www.reportbuyer.com/product/3260780/

About Reportbuyer

Reportbuyer is a leading industry intelligence solution that provides all market research reports from top publishers

http://www.reportbuyer.com 

For more information: 

Sarah Smith 

To view the original version on PR Newswire, visit:http://www.prnewswire.com/news-releases/global-pneumonia-vaccine-market-outlook-2020-300141367.html

©2015 PR Newswire. All Rights Reserved.",Global Pneumonia Vaccine Market Outlook 2020,News,WAFF,2015-09-11T00:08:00Z
89b8e335-1ddd-44eb-ae48-9b96a97b6f04,"AMSTERDAM and SANTA CLARA, Calif. , Sept. 10, 2015 /PRNewswire/ --   (IBC 2015) -- DataDirect Networks (DDN) today announced that its MEDIAScaler ™ storage solution, the only turnkey end-to-end storage appliance tailored to meet the rising requirements of Media and Entertainment (M&E) bandwidth-intensive workflows, has been integrated with Adobe ® Creative Cloud ® , Crossroads Strongbox, Green International Consulting, MediaPower, Tiger Technology and QStar Technologies. The innovative collaborations offer customers open solutions that simplify and accelerate workloads, increase flexibility and reduce production time and cost. 

""Large scale, geographically distributed workflows present an acute challenge for M&E companies contending with ever increasing data intensive workflows,"" said Molly Rector , CMO, executive vice president product management and worldwide marketing, DDN. ""Since its inception six months ago the MEDIAScaler solution has gained wide market traction as the powerful, shared storage system solves workflow challenges in rich media and enterprise applications, using Mac, Windows and Linux platforms for Avid, Apple, Adobe and other creative tool support, including 4K workflows."" 
   
Tweet this : .@DDN_Limitless teams with leading #M&E tech providers to accelerate & simplify workflows. #MEDIAScaler http://bit.ly/1JWmbdT 

Tightly integrated with the capabilities of its media ecosystem partners, MEDIAScaler's pre-certified solutions reduce time to market and bring a host of benefits to post-production and broadcast studios. DDN's MEDIAScaler appliance offers the ability to scale to hundreds of petabytes while sustaining high mixed I/O performance, and is becoming the standard for media customers looking to tier, archive and collaborate across multiple environments for accelerated workflows and the fastest time to market. 

Certified DDN MEDIAScaler Partners include: 

Adobe Creative Cloud 
DDN MEDIAScaler storage solution is now available to video production teams using Adobe Creative Cloud, providing performance, scalability and flexibility for collaborative media workflows. In collaboration with Adobe, DDN's MEDIAScaler storage solution provides fifteen nines of reliability and near-zero administrative overhead along with concurrent access to content across global users. 

DDN storage solutions integrate media workflows under a single global namespace, which allows users to create useful content faster, manage multiple projects in parallel and achieve a new level of commitment with their content. Real-time collaboration and the ability to tier to private, hybrid cloud and/or tape permit even greater flexibility. MEDIAScaler's support for Adobe Premiere® Pro CC, Adobe After Effects® CC, and the other Adobe video applications allows users to reduce costs and improve ROI by shaving content delivery time, including 4K/UHD/HDR workflows. 

Crossroads Systems 
DDN offers an integrated, low-cost, LTFS tape archive tier in partnership with Crossroads Strongbox. The solution simplifies data preservation by DDN MEDIAScaler LTFS tape archive as part of a single storage solution. Offering seamless high-performance tiering to LTFS tape and the cloud, DDN solutions deliver the optimal cost/performance and cost/capacity for the entire media workflow. 

Green International Consulting (GIC) 
The seamless integration of GIC's Digital Video Processor (DVP) with MEDIAScaler provides a high-performance, cost-effective solution for studios, networks, over-the-top content and post industries. The solution passed high bandwidth I/O tests for uncompressed 4K, UHD, HDR mastering and QC, and parallel transcode and delivery operations for a joint customer. Additionally, IMF, DCP, ProRes, and HEVC files were processed in real time while simultaneously analyzing audio, video and timed text (subtitle and caption) for both integrity and synchronization. 

MediaPower 
DDN MEDIAScaler and MediaPower AirGo create the most complete integrated layout solution for small and big broadcasters. The joint MEDIAScaler/AirGo solution is the perfect platform for managed playout services due to its massive scalability, enterprise features and information lifecycle management capabilities, integrating online storage, object storage, tape and cloud in a single platform. 

Tiger Technology 
DDN and Tiger Technology have developed a joint workflow solution that automates the assignment of the right data to the right type of storage at the right time, and allows users and administrators to increase the ability to work collaboratively, while keeping the cost of shared storage low. The integration of Tiger Series appliances with DDN MEDIAScaler storage, allows users to benefit from an efficient approach for automated data life-cycle management and collaboration that is easy to deploy, easy to use, and transparent to connected users. 

QStar Technologies (QStar) 
QStar and DDN have certified QStar's Network Migrator to migrate files from various high performance storage solutions and across MEDIAScaler storage tiers based on preset policies, such as last accessed date. Files are then sent to QStar Archive Manager, which supports a variety of archive technologies including private/public clouds or LTFS tape, thus enabling seamless movement from DDN MEDIAScaler. In addition, the joint solution provides a number of optional advanced features including retention management, hashing and encryption. 

DDN MEDIAScaler is a high-performance, file-based storage solution for today's large scale rich media workflows. The solution provides concurrent access to content across global users while accelerating transcode, reducing hardware footprint and seamlessly integrating with the cloud. It is designed for massive numbers of concurrent users, enabling more than 10,000 simultaneous users both on-premise or in the cloud in a single hostname/namespace. Performance-optimized, MEDIAScaler can sustain performance at more than 90 percent system utilization, share high- and low-performance clients in a single storage infrastructure and provide intelligent cluster management to leverage the highest-performance node available at any given time. It also offers content protection and availability with integrated bandwidth-optimized replication options, snapshots, online capacity expansion. 

Supporting Resources 

About DDN 
DataDirect Networks (DDN) is the world's leading big data storage supplier to data-intensive, global organizations. For more than 15 years, DDN has designed, developed, deployed and optimized systems, software and solutions that enable enterprises, service providers, universities and government agencies to generate more value and to accelerate time to insight from their data and information, on premise and in the cloud. Organizations leverage the power of DDN technology and the deep technical expertise of its team to capture, store, process, analyze, collaborate and distribute data, information and content at largest scale in the most efficient, reliable and cost effective manner. DDN customers include many of the world's leading financial services firms and banks, healthcare and life science organizations, manufacturing and energy companies, government and research facilities, and web and cloud service providers. For more information, go to www.ddn.com or call 1-800-837-2298. 

Media Contacts: 
DDN 
Michael King 
Sr. Director of Marketing 
mking@ddn.com   
408-419-2892 

IGNITE Consulting, on behalf of DDN 
Linda Dellett , 303-439-9398 
Kathleen Sullivan , 303-439-9365 
ddn@igniteconsultinginc.com 

©2015 All rights reserved. DDN Storage, DDN, and MEDIAScaler are trademarks owned by DataDirect Networks. All other trademarks are the property of their respective owners. 

Logo - http://photos.prnewswire.com/prnh/20130223/MM65263LOGO  

To view the original version on PR Newswire, visit: http://www.prnewswire.com/news-releases/rapid-adoption-of-ddn-mediascaler-attracts-new-technology-partners-as-customers-seek-to-modernize-workflows-with-high-performance-cloud-aware-solutions-300140570.html 

SOURCE  DataDirect Networks (DDN)","Rapid Adoption of DDN MEDIAScaler Attracts New Technology Partners as Customers Seek to Modernize Workflows with High Performance, Cloud-Aware Solutions",News,BioSpace,2015-09-10T05:00:00Z
3d043232-32a0-4150-9fd3-d5882c5a9cd9,"GALESBURG — Both Carl Sandburg College cross country teams appeared Wednesday in the initial U.S. Track & Field and Cross Country Coaches Association (USTFCCCA) rankings. 

The Chargers’ women’s team ranked 22nd in NJCAA Division I and fourth among teams from the Midwest Region, while the men’s team was first among those outside the top 25 that received votes in NJCAA Division I. 

Top-ranked Central Arizona received five of eight first-place votes in the women’s poll and finished with 153 points, five more than No. 2 Iowa Central. Sandburg received 19 points, leaving it one away from a tie for 20th with South Plains (Texas) and Jackson (Mich.). The Chargers, whose eight-person roster includes only freshmen, opened the season with a dual victory over Knox and on Friday finished fifth among non-NCAA Division I teams at the Bradley Intercollegiate. 

The Sandburg men’s team received four points, finishing five away from matching No. 25 Lincoln. Central Arizona had 159 points after earning seven of eight first-place votes. Iowa Central was second with 150 points. Led by freshman Dylan Brooks, who has paced the Chargers in each of their first two races, Sandburg finished fourth at last weekend’s Bradley Intercollegiate.",College Cross Country: Sandburg’s women ranked 22nd in poll,News,Galesburg.com,2015-09-18T04:13:52Z
ebc68eeb-9313-4171-a869-3f86007dc368,"Caitlyn Jenner isn't offended by the Halloween costumes inspired by her Vanity Fair cover. In fact, she wishes she had thought of it! ""I'm in on the joke. I don't think it's offensive at all,"" Jenner says in her two-part interview with Today 's Matt Lauer , airing Wednesday and Thursday. ""I know the community does and they've gotten a lot of criticism for doing it. I think it's great."" However, Jenner does has one complaint about the costumes: ""They could have a better looking outfit for them."" But the reality star really isn't wasting too much energy thinking about the issues surrounding the costumes. ""You've got to enjoy life. Life's too short. I can't get too upset about that type of stuff,"" Jenner says.",Caitlyn Jenner Wishes She Had Thought of the Vanity Fair Cover Halloween Costumes,News,MPNnow.com,2015-09-09T16:09:36Z
1959ee39-8e65-451a-8537-4d6a920f0e00,"High housing costs are pricing young graduates out of London, according to research. 
 
Those from poor backgrounds are most likely to miss out, potentially losing out on top jobs in areas such as law, the media and finances, it suggests. 
 
The study, published by the Sutton Trust, argues that there is a growing divide between those who can turn to their families for financial help to live in the capital and those that cannot. 
 
It suggests that new housing schemes should be considered, such as student-style housing to enable young people to get a foothold in the capital in the short-term and privately-rented developments targeted at young professionals. 
 
The research, by academics at the London School of Economics and Political Science, looked at the affordability and availability of housing for young people in the capital. 
 
It concluded that since 2001, London's population has risen by 12%, but during the same period housing stock has only risen by 9%. 
 
At the same time, the number of 25 to 34-year-olds living in shared accommodation in the city has increased by 28% over the last decade and last year, there were only two boroughs - Bexley and Barking and Dagenham - where the average house price was less than than eight times that of the average person's income. 
 
The study argues that the cost of living in London is also resulting in a gap between those who can ask their mums and dads for help and those that are unable to turn to their parents. 
 
""The extent to which parents are able to help young professionals - by paying (part of) a deposit, guaranteeing a loan or indeed living in London themselves - is clearly an important factor affecting social mobility,"" it says. 
 
""Those whose parents and grandparents do not own their own home cannot count on this kind of help. 
   Promoted stories   
""If in addition the young professional must pay rent in the private rented sector, their chances of saving for a deposit are further restricted. 
 
""Younger households with parents and grandparents in the rental sector have far less chance of being able to sustain employment in London and are thus excluded from many opportunities for social mobility for themselves and indeed their children."" 
 
Young professionals who are priced out of London may be missing out on jobs in industries that tend to be heavily based in the capital, such as law and the media, and this may be more likely to affect those from poor backgrounds. 
 
The report also says that just 6% of new graduates who move to London are from the most disadvantaged UK neighbourhoods, while 42% come from the most advantaged. 
 
Those from the South East find it easier to live in the capital, it adds, with fewer than 20% of university leavers moving to the city coming from outside this region. 
 
The authors urge candidates in the 2016 London mayoral election to consider new types of housing solutions to deal with the issue and recommends a series of options, including age-targeted housing developments, student-style housing and factory built pre-fabricated housing. 
   
 Share article  
   
Sutton Trust chairman Sir Peter Lampl said: ""So many of our leading jobs are based in London yet the current housing situation is making it increasingly difficult for graduates from less advantaged homes to move here. 
 
""Our brightest young people deserve the same chances to reach the top of their professions or to be able to turn their talents into businesses whatever their background.""",Young graduates 'priced out of London due to high housing costs',News,Banbury Cake,2015-09-16T11:48:33Z
d421772a-5b7a-4787-af4c-82afb4765bb6,"President Jacob Zuma has extended his deepest condolences to Ms Lorraine Kekana of Zebediela, Limpopo and expressed his shock and sadness at the brutal murder of her four sons this past weekend. 

The four boys, Keneilwe Kekana, 10, Hlogelo,13, Bokang, 6, and Lekgoledi, 4 were brutally murdered on Sunday morning in Limpopo, allegedly by their father. 

“No amount of words can take away the pain of losing four children in such a cruel and shocking manner. We extend our condolences to their mother Ms Kekana and the whole family. The pain is unimaginable. May she gain strength to deal with this difficult and heavy loss. We urge the community to provide her with support and love during this difficult time,” said the President. 

The President has urged the police to work judiciously to solve the case. 

Enquiries: Bongani Majola on 082 339 1993 or bonganim@presidency.gov.za 

Issued by: The Presidency 

Pretoria 
      ",President Zuma extends condolences to mom of four slain boys,News,Presidency.gov.za,2015-09-10T21:46:40Z
03861759-83d3-4ca7-bbdf-ed7b63cafa5d,"Sunderland striker and former England international Jermain Defoe has posted a job advert for a ""highly experienced"" Executive Personal Assistant to help build his ""global brand"". Sunderland striker and former England international Jermain Defoe has posted a job advert for a ""highly experienced"" Executive Personal Assistant to help build his ""global brand"". But it's not all glamour - you'll have to stock his fridge, water his plants, manage his pets and make sure his house is not getting robbed (see full description below).

You would also have to be at the beck and call of the England international 24 hours a day, seven days a week. The winning candidate will be working from 'The Jermain Defoe Office' too.

Defoe, 32, has enjoyed a fine start to the season, scoring two goals in three Premier League appearances.

Here are some of the key responsibilities and errands from the post. - Organise all Jermain’s personal needs i.e. drycleaners, gardeners, house refurbishments, Sourcing interior designers and everyday tasks etc.

- Regularly checking the home when Jermain is away, making sure all is in place for his return i.e. fridge is stocked and plants watered and house is clean.

- Select and organise wardrobe with specific designers for special events/appearances i.e. Oswald boateng, Harrods, ZAP etc - Create his own clothing line/Fragrance for e-commerce on his website

- To create a global brand for the Jermain Defoe name",'Must stock fridge and water plants' – Check out the job spec to be Premier League star...,News,Irish Independent,2015-09-01T19:02:18Z
cbd338bc-272f-4aab-9554-b9c00aa7b76b,"It’s hard to believe that only a week ago, we were drinking beer on beaches, in deep denial that summer was about to end. Back then, before Givenchy’s favela , before Alexander Wang’s pole dancers , all we knew about what designers had in store for spring 2016 was a series of vague inspirational images and a few words. We were as innocent and wholesome as Lucky Blue , the Mormon wonder boy who is so perfect that rain cannot frizz his platinum locks. 
 
And just look at us now, living in a brave new world in which everybody seems to have the latest Apple Watches , fashion vapes, and dresses that react to your mood . Our panel of experts are busy weighing in on their favorite things each day . There are hot guys at runway shows and hot dogs at parties. There’s even a new “It” brand to pair with your Mansur Gavriel bags (trust us, we’re good at calling these things ). 
 
Read on for everything of note that’s happened since Fashion Week began. 
       Photo: Gilbert Carrasquillo/  
Kanye, fashion’s most ubiquitous celebrity,  made the rounds this week. ( Overheard at Brother Vellies upon his entrance: “Oh my God, President West is here!”) After a glamorous entrance with Kim at Givenchy, he skulked into Alexander Wang’s Saturday night show alone, wearing a hoodie he refused to remove. Givenchy may have been the most star-studded show so far (actually, Givenchy may have been the most everything show so far), but the Wang front row also included Gaga, Kylie Jenner, Tyga, Miguel, and Nicki Minaj . 
 
On the less predictable end of the celebrity spectrum, we spotted Alicia Silverstone at Christian Siriano and Alyssa Milano’s baby at Marissa Webb. One of them gave us a gracious interview ; the other one refused to talk about Clueless . You’ll have to guess which was which. 
       Photo: Emanuele D'Angelo/BFAnyc.com  
Speaking of parties, there have already been at least a dozen and it’s only Monday.  Rihanna’s party had rain and Lindsay Wixson smoking pot with the Brothers Brant. Marc Jacobs’s party for the coffee-table book, Gloss , had a wildly demanding dress code and most people stuck to the mandate against matte surfaces . Notably, Alexander Wang’s tenth anniversary was sponsored by Hooters, whose brand placement included cocktail napkins under mini-burgers, and yes, pole dancers. 
 
Givenchy’s party might have had many VIP levels, but they opened their show to the public . Chanel also invited civilians to their Boyfriend Watch pop-up in the Meatpacking district, an interactive experience telling the story of a love affair between a woman and her watch. Like many a torrid N.Y. romance, the pop-up only lasted through Sunday night. 
       Photo: Billy Farrell/BFA.com  
Cathy Horyn has noticed the lace everywhere,  especially at Givenchy , where Ricardo Tisci’s stunning couture collection raised the bar for all the shows to come. She was less impressed by some of the younger American designers to show this week, though she liked the debut of Monse, designed by a pair of Oscar de la Renta veterans. 
       Photo: Imaxtree  
Many shows included elements of performance.  Opening Ceremony featured members of the New York City Ballet, who shocked the audience by falling (on purpose) only to get up and break into ecstatic moves. Rachel Comey’s models were modern dancers who wove through the tables at her dinner in powerful, confrontational patterns. Prabal began his show with a cadre of monks chanting against an arresting, marigold-orange wall of light. And Givenchy once again dominated by recruiting the dark princess of performance art, Marina Abramović, to direct several performers, including a live rendition of Ave Maria and a woman standing under an enormous faucet. 

       Photo: Imaxtree, Courtesy of Rachel Comey  
Designers also got creative with their sets, presumably for Instagrammability.  Tanya Taylor collaborated with yarn bomber Hot Tea on a rainbow ceiling installation at her presentation — bright, cheerful, and perfect for the 'gram. Jennifer Fisher’s first NYFW presentation involved a high-concept mechanical installation, with pieces moving up and down on minimalist platforms. And Rosie Assoulin presented her collection in an empty public pool  decorated with Keith Haring paintings, where the movie Kids was filmed 20 years ago. It was also the pool one member of our staff once saw two teenagers having sex in, FWIW. 

       Photo: Andrew Toth/  
And at least one designer decided to go full Instagram,  foregoing a show altogether.   
       Photo: Misha Nonoo/Instagram  
The beauty has been all over the map,  from eyebrows in peril at Wang to bold red lips at Jason Wu t o a graduate-level thesis on youth and artificiality at Hood By Air. HBA designer Shayne Oliver asked his makeup artists to give all the models nonblended contouring, so if you’ve been watching a lot of YouTube beauty videos, but giving up halfway through, you’ll be right on trend. 
       Photo: , Imaxtree  
The models have also been slightly more diverse. Though some shows could have done a better  job  on casting , others made a real effort . Chromat had many different body types , and at Hood By Air, the models refused to conform to anything even resembling a gender binary. 
       Photo: Joe Kohen/  
And, of course, the street-style arms race  grows ever more heated , and in addition to clicking through all the best looks , now you can even vote for your favorite in our Golden Peacock poll (here’s where to vote for day one , two , and three .) Whoever has the most votes at the end of the week gets crowned New York's style champion. Rachael Wang seems to be recruiting followers the old-fashioned way, and by old-fashioned we mean biblical — she keeps showing up in fabulous flowing robes in a style we've dubbed #cultcore. Also a look you’ll be seeing a lot of next spring. 
       Photo: YOUNGJUN KOO/I'M KOO  
We still have four more long days to go, with some of the biggest names looming on the horizon, so stay with us, it’s going to be a wild ride as always.",.ledeArticleList .listItem:nth-of-type(3) .customCrop { background-image: url(http://pixel.nymag.com/imgs/fashion/daily/2015/09/13/hitlist/13-hitlist-lede.w97.h97.jpg); } Fashion Week Hit List Stella Bugbee and Izzy Grinspan,News,New York Magazine,2015-09-14T12:36:59Z
44af0145-81e7-4754-aaf2-ad1e97c3e7dd,"Elusive pop singer Nelly Furtado revealed her larger, curvier figure while attending the Toronto Film Festival on Monday night. 

The 36-year-old Grammy winner - rocking a floral pencil dress and white pumps - appeared to have gained a few pounds since her mid-2000s heyday. 

The Portuguese Canadian skipped the jewelry completely and sported an ultra-short raven pixie cut and red lipstick to complete her look. 

     
   
Whoa, Nelly! Elusive pop singer Nelly Furtado revealed her larger, curvier figure while attending the Toronto Film Festival on Monday night 
  
A decade difference: The 36-year-old Grammy winner - rocking a floral pencil dress and white pumps - appeared to have gained a few pounds since her mid-2000s heyday 

Nelly was not wearing a wedding ring, even though she was thought to be married to sound engineer Demacio Castellon. 

Not much is known these days about the I'm Like a Bird hitmaker, who has a 12-year-old daughter Nevis Chetan with ex-boyfriend Jasper Gahunia. 

Furtado was attending the Hyena Road premiere with star Karl Campbell, whom she acted with in the 2010 film Score: A Hockey Musical.   
   
More to love: The Portuguese Canadian skipped the jewelry completely and sported an ultra-short raven pixie cut and red lipstick to complete her look 
   
White shoes after Labor Day! Nelly was not wearing a wedding ring, even though she was thought to be married to sound engineer Demacio Castellon 
   
Single mother? Not much is known these days about the I'm Like a Bird hitmaker, who has a 12-year-old daughter Nevis Chetan with ex-boyfriend Jasper Gahunia 
   
Previously collaborated: Furtado was attending the Hyena Road premiere with star Karl Campbell, whom she acted with in the 2010 film Score: A Hockey Musical 

The Bucket List belter's last performance was a series of Art on Ice concerts in Europe during last spring. 

Nelly also had an acting gig as Nelia in the romantic comedy A Date with Miss Fortune, which was released in Portugal back on August 13. 

But the High Life songstress hasn't released new music since her fifth studio album The Spirit Indestructible, which came out in 2012. 

It's hard to believe Furtado - who's sold 40M records worldwide - recorded her debut album Whoa, Nelly! 15 years ago. 
   
'Singing my ballad Stars while Sochi Gold medalists Tatiana and Maxim skate!' The Bucket List belter's last performance was a series of Art on Ice concerts in Europe during last spring 
   
In her native tongue: Nelly also had an acting gig as Nelia in the romantic comedy A Date with Miss Fortune, which was released in Portugal back on August 13 
   
Three years ago: But the High Life songstress hasn't released new music since her fifth studio album The Spirit Indestructible, which came out in 2012 
   
Barefoot and brand new: It's hard to believe Furtado - who's sold 40M records worldwide - recorded her debut album Whoa, Nelly! 15 years ago (pictured in 2000) 
 [embedded content]",Elusive pop singer Nelly Furtado reveals curvier figure in floral pencil dress while attending Toronto Film Festival Embracing her curves,News,Mail Online UK,2015-09-16T12:36:43Z
1cc9b183-b07a-4721-825a-27753e58a2f8,"ACCORDING to a report published in the Journal of Medical Screening, more than half of people invited to take a new bowel cancer screening test didn’t take up the opportunity. 
 
The report from Cancer Research UK shows that those from poorer neighbourhoods were less likely to take up the bowel scope screening test, with only one third in the most deprived neighbourhoods going for their appointment compared to over half in the most affluent. 
 
In the most ethnically diverse area, 39 per cent decided to have the test compared to 45 per cent of people in the least ethnically diverse area. And more men (45 per cent) took the potentially life-saving test than women (42 per cent). 
 
Chief Executive of the charity Beating Bowel Cancer, Mark Flannagan, said: “Bowel cancer is one of the most preventable cancers, especially when it’s caught early, and screening helps us to do exactly that. So such low initial take up rates for the new bowel scope screening are very worrying, as these show that people are even less willing to participate than with the current faecal occult blood test ( FOBT ) screening test. 
 
“ Screening is vital.  It saves lives as it can pick up cancer even before you have symptoms. The earlier cancer is detected the easier it is to treat and the higher the chance of survival. 
 
“ More needs to be done to promote the benefits of the test if we are to see far greater numbers across the whole country taking up their invitation by the time the programme is fully rolled out by the end of 2018.” 
 
The NHS Bowel Scope Screening Programme offers a one-off test to 55-year-olds that involves a specially trained nurse or doctor using a flexible tube, with a tiny camera on the end, to look inside the large bowel. The test helps prevent bowel cancer by finding and removing pre-cancerous polyps. It can also detect cancer that has already started to develop, before symptoms are noticed and when it’s easier to treat. 
 
The screening programme is being phased in across England and is due to be fully rolled out by 2018. It will run alongside and enhance the current bowel cancer screening programme which sends a DIY faecal occult blood testing kit (FOBt) every two years to people aged 60 to 74 in England. This test looks for hidden blood in stool samples, a possible sign of cancer. 
 
For the report, researchers looked at how many of the 21,000 people in six pilot areas of England, who were sent an appointment, didn’t go ahead with the new test. 
 
It is early days for the new bowel scope programme and there hasn’t been a publicity campaign about it yet so it is not as familiar to people as breast-screening mammograms or cervical-screening smear tests. 
 
Studies have indicated that bowel scope screening could reduce bowel cancer cases by up to 33 per cent and deaths by up to 43 per cent among those who took the test. 
 
You can find out more about bowel cancer screening and what’s available in your area by visiting Beating Bowel Cancer’s  screening information pages .",Low take up rate for new bowel screening test,News,Charity Today News,2015-09-21T07:52:55Z
